# step Etot Epot T p 
2400000 -4281.7733 -5208.016 294.2592 -398.5902 
2405000 -4233.3662 -5207.5056 309.4755 -19.3211 
2410000 -4237.1273 -5185.3786 301.2511 70.4574 
2415000 -4224.2294 -5185.6808 305.4447 -279.6411 
2420000 -4180.9656 -5149.594 307.7247 -812.1076 
2425000 -4228.5543 -5207.7209 311.0726 -290.0778 
2430000 -4328.0666 -5253.1792 293.9001 -325.6086 
2435000 -4276.3265 -5200.1343 293.4856 -239.8439 
2440000 -4276.9669 -5191.4742 290.5309 -241.0872 
2445000 -4252.834 -5201.2878 301.3154 -208.1982 
2450000 -4233.376 -5165.5329 296.1381 89.1132 
2455000 -4250.2748 -5208.6417 304.4647 206.2684 
2460000 -4285.4241 -5203.1445 291.5517 -0.1754 
2465000 -4267.8139 -5196.1078 294.9108 81.9728 
2470000 -4294.1534 -5243.5345 301.61 -757.5569 
2475000 -4225.7398 -5217.4445 315.0559 -441.6969 
2480000 -4299.9522 -5226.5841 294.3828 -217.7329 
2485000 -4277.3322 -5215.7015 298.1117 -509.4958 
2490000 -4214.8143 -5210.0087 316.1645 -90.8157 
2495000 -4286.3288 -5181.1193 284.2671 -296.4217 
2500000 -4259.7111 -5213.7441 303.0879 -140.8572 
2505000 -4282.9462 -5194.5046 289.5941 -765.3391 
2510000 -4248.7299 -5199.1454 301.9387 46.1089 
2515000 -4215.0585 -5152.8921 297.9415 764.145 
2520000 -4296.9418 -5239.6556 299.4919 -346.0715 
2525000 -4306.4584 -5193.6885 281.8652 -783.8685 
2530000 -4292.3765 -5213.1722 292.5287 -24.3797 
2535000 -4219.4864 -5190.1077 308.3579 -810.8309 
2540000 -4297.2059 -5220.3113 293.2625 -570.3472 
2545000 -4350.8901 -5257.9647 288.1696 -658.4185 
2550000 -4270.1561 -5206.5883 297.4963 -599.7961 
2555000 -4263.7103 -5218.2611 303.2524 -397.8766 
2560000 -4260.0117 -5212.4315 302.5754 -633.746 
2565000 -4265.5757 -5203.2504 297.891 6.7039 
2570000 -4303.5188 -5255.3123 302.3764 -582.2991 
2575000 -4213.7017 -5184.1203 308.2935 -151.7602 
2580000 -4273.8331 -5168.6231 284.2669 -421.9545 
2585000 -4292.1967 -5247.0884 303.3607 47.535 
2590000 -4263.088 -5198.7903 297.2644 -401.6987 
2595000 -4245.8824 -5202.8368 304.016 -376.8905 
2600000 -4269.0224 -5209.129 298.6636 -656.2815 
2605000 -4234.3927 -5201.6515 307.2896 157.1322 
2610000 -4242.8811 -5198.5739 303.6152 -426.9998 
2615000 -4245.3798 -5184.9607 298.4966 -653.0662 
2620000 -4247.4632 -5157.4135 289.0832 -25.9092 
2625000 -4331.4533 -5236.4286 287.5027 -614.1067 
2630000 -4296.4586 -5216.312 292.2294 -195.3667 
2635000 -4272.1533 -5227.6445 303.5512 -497.7505 
2640000 -4252.631 -5224.9955 308.9117 -315.0853 
2645000 -4224.8682 -5180.4109 303.5675 -21.5467 
2650000 -4245.1582 -5203.465 304.4457 832.7253 
2655000 -4283.2721 -5207.9799 293.7716 358.3208 
2660000 -4251.5962 -5209.6957 304.3798 -156.5254 
2665000 -4252.4162 -5194.2645 299.2169 -782.6227 
2670000 -4261.8482 -5212.3979 301.9813 -341.8949 
2675000 -4237.0324 -5175.7964 298.2371 203.9593 
2680000 -4261.9721 -5185.8638 293.5123 684.8169 
2685000 -4214.2727 -5171.7278 304.1751 -282.3172 
2690000 -4247.465 -5208.7162 305.3811 -178.4788 
2695000 -4189.0303 -5175.6655 313.4453 47.0184 
2700000 -4176.0668 -5153.8743 310.6409 -149.5513 
2705000 -4324.5726 -5245.9692 292.7196 -568.076 
2710000 -4279.3063 -5218.9993 298.5322 -29.5126 
2715000 -4366.9596 -5288.3243 292.7094 -382.1831 
2720000 -4310.8799 -5235.8646 293.8595 -90.3691 
2725000 -4297.9653 -5209.299 289.5227 -365.0007 
2730000 -4213.7871 -5164.2732 301.9611 134.94 
2735000 -4242.6751 -5175.9591 296.4961 -204.0206 
2740000 -4253.0439 -5202.3309 301.5801 -334.7691 
2745000 -4337.1768 -5269.3888 296.1556 -806.7671 
2750000 -4296.4815 -5262.0396 306.7493 -670.2301 
2755000 -4288.3271 -5243.8377 303.5573 15.7722 
2760000 -4221.4169 -5161.1408 298.542 -357.8579 
2765000 -4283.8099 -5212.5151 295.0415 63.661 
2770000 -4273.0574 -5235.6396 305.8039 56.1208 
2775000 -4307.629 -5247.885 298.7111 -337.5144 
2780000 -4269.7532 -5213.762 299.9033 -813.5395 
2785000 -4240.92 -5197.5517 303.9135 -16.6983 
2790000 -4204.0123 -5138.064 296.74 14.2886 
2795000 -4251.2356 -5157.6981 287.9752 -292.9608 
2800000 -4292.3195 -5222.9314 295.6472 69.6033 
2805000 -4305.5273 -5248.3421 299.524 -387.4806 
2810000 -4326.0058 -5218.8761 283.657 -204.1263 
2815000 -4234.8702 -5179.8044 300.1973 -147.7848 
2820000 -4311.3792 -5245.9876 296.9169 -276.0666 
2825000 -4246.7309 -5209.4185 305.8374 -654.5007 
2830000 -4292.1818 -5235.5739 299.7074 110.562 
2835000 -4251.8308 -5187.5984 297.2852 -642.2675 
2840000 -4233.5951 -5212.6786 311.0463 -82.6705 
2845000 -4272.4031 -5221.4597 301.507 -944.407 
2850000 -4283.1948 -5206.2203 293.2371 104.4499 
2855000 -4251.3885 -5215.5381 306.3019 351.2304 
2860000 -4237.3578 -5170.2868 296.3834 -146.9056 
2865000 -4274.5792 -5193.3948 291.8996 -323.4601 
2870000 -4221.6514 -5162.6993 298.9626 -132.9042 
2875000 -4193.0484 -5186.6409 315.6556 -207.7681 
2880000 -4294.37 -5225.8655 295.9279 236.8005 
2885000 -4257.8488 -5184.6298 294.4302 -468.8053 
2890000 -4209.3993 -5154.0937 300.1211 45.7506 
2895000 -4284.03 -5193.4263 288.9072 -179.3487 
2900000 -4234.3771 -5187.693 302.8601 -173.9783 
2905000 -4259.7974 -5188.5638 295.061 272.9338 
2910000 -4329.7003 -5272.3847 299.4826 -383.7755 
2915000 -4271.5458 -5209.4614 297.9676 -259.2146 
2920000 -4278.7115 -5209.5158 295.7083 -1067.7383 
2925000 -4317.285 -5218.3319 286.2547 -627.447 
2930000 -4241.125 -5181.5864 298.7763 765.288 
2935000 -4224.2826 -5202.91 310.9013 -494.8738 
2940000 -4281.4553 -5197.1711 290.9149 135.3463 
2945000 -4285.4542 -5207.7755 293.0134 6.0143 
2950000 -4207.6711 -5159.6776 302.4441 -516.8988 
2955000 -4283.4263 -5224.8947 299.0962 -95.0234 
2960000 -4250.4783 -5200.3827 301.7763 73.5174 
2965000 -4296.6264 -5252.6903 303.7331 -943.0353 
2970000 -4308.2037 -5261.6707 302.9081 -394.2788 
2975000 -4367.3781 -5229.4182 273.8626 227.6948 
2980000 -4290.1498 -5226.5132 297.4744 -828.3871 
2985000 -4306.1738 -5240.0312 296.6783 -261.782 
2990000 -4326.8165 -5239.3183 289.8938 -155.2131 
2995000 -4320.2085 -5223.422 286.943 -507.5271 
3000000 -4224.5844 -5191.5845 307.2074 194.8469 
3005000 -4269.8426 -5208.8815 298.3244 -340.2313 
3010000 -4223.9411 -5179.2306 303.4871 -400.5423 
3015000 -4225.513 -5165.7215 298.696 -282.5321 
3020000 -4255.9512 -5213.3669 304.1626 -866.7918 
3025000 -4250.5618 -5206.9339 303.831 -36.0604 
3030000 -4334.5351 -5229.8645 284.4383 -558.618 
3035000 -4215.4294 -5208.0312 315.3409 -26.7439 
3040000 -4303.5175 -5243.0274 298.4741 -921.6563 
3045000 -4276.0317 -5237.0479 305.3064 -760.7213 
3050000 -4264.8832 -5191.2512 294.299 -95.6491 
3055000 -4314.9144 -5230.8547 290.9862 -344.5377 
3060000 -4244.0181 -5194.0244 301.8087 -329.1857 
3065000 -4258.7076 -5192.1726 296.5537 -535.7621 
3070000 -4352.7432 -5275.202 293.0571 -160.7584 
3075000 -4280.9817 -5206.9756 294.1801 -618.0609 
3080000 -4258.336 -5188.3338 295.4522 351.5022 
3085000 -4295.2996 -5259.4859 306.3135 572.0876 
3090000 -4259.2834 -5221.8371 305.7948 -1187.2279 
3095000 -4311.0096 -5228.4609 291.4662 -47.9959 
3100000 -4314.4049 -5243.1347 295.0493 176.2386 
3105000 -4205.387 -5143.826 298.1338 -393.7949 
3110000 -4308.764 -5240.121 295.8839 -218.9805 
3115000 -4264.4138 -5259.1257 316.0113 -75.2072 
3120000 -4283.3599 -5216.6198 296.4885 -310.6741 
3125000 -4265.8511 -5193.097 294.5779 -145.3213 
3130000 -4316.6232 -5241.9134 293.9566 -218.7059 
3135000 -4221.6234 -5213.0532 314.9685 192.7471 
3140000 -4329.0686 -5259.2674 295.516 -43.584 
3145000 -4287.246 -5214.6881 294.6402 -149.2804 
3150000 -4243.9223 -5186.9048 299.5773 -431.482 
3155000 -4196.3254 -5192.0524 316.3337 -194.9377 
3160000 -4236.7913 -5199.9796 305.9965 -1167.0592 
3165000 -4261.3504 -5217.1532 303.6501 137.6663 
3170000 -4276.2445 -5232.0742 303.6587 -361.0991 
3175000 -4231.0168 -5193.3134 305.7132 -98.061 
3180000 -4317.0681 -5256.1383 298.3343 -490.0472 
3185000 -4254.3467 -5175.4058 292.6124 -312.8285 
3190000 -4233.0313 -5199.7945 307.1322 -576.2137 
3195000 -4266.535 -5210.3973 299.8568 -6.0202 
3200000 -4277.0097 -5224.1048 300.8838 -315.6931 
3205000 -4266.3257 -5186.0671 292.1938 -350.6531 
3210000 -4282.8578 -5240.6207 304.2729 113.1492 
3215000 -4333.2307 -5252.4093 292.015 -344.6295 
3220000 -4225.7203 -5184.401 304.5644 -468.9515 
3225000 -4214.7675 -5201.8013 313.572 -200.5588 
3230000 -4319.9836 -5262.6785 299.4859 -324.7158 
3235000 -4314.6369 -5257.4274 299.5163 -855.6126 
3240000 -4273.8254 -5205.4587 295.9717 225.9531 
3245000 -4259.0333 -5226.6252 307.3954 -166.9875 
3250000 -4267.5112 -5197.0087 295.2932 -738.6334 
3255000 -4262.7695 -5185.5154 293.1483 -552.5252 
3260000 -4204.9508 -5150.4597 300.3799 -598.8052 
3265000 -4268.2051 -5211.3115 299.6166 -95.4515 
3270000 -4215.1304 -5177.6424 305.7816 -215.371 
3275000 -4286.4738 -5217.273 295.7067 -14.1655 
3280000 -4301.7342 -5218.5412 291.2615 -29.5088 
3285000 -4317.7059 -5232.4119 290.594 -41.0392 
3290000 -4281.46 -5195.0029 290.2246 115.1338 
3295000 -4290.9124 -5260.7002 308.0931 -315.4351 
3300000 -4276.9405 -5203.9696 294.509 8.3838 
3305000 -4253.7863 -5220.9274 307.2522 120.2761 
3310000 -4251.268 -5206.1538 303.3588 -12.4598 
3315000 -4273.9653 -5194.8554 292.5587 -746.8861 
3320000 -4255.8792 -5179.6117 293.4617 -345.245 
3325000 -4190.0969 -5187.5142 316.8707 34.2416 
3330000 -4209.1412 -5194.3265 312.9847 -376.0755 
3335000 -4229.1596 -5188.0437 304.6291 564.2458 
3340000 -4230.1208 -5166.63 297.5207 80.9531 
3345000 -4186.7745 -5194.9013 320.2731 -294.3406 
3350000 -4335.2962 -5249.4819 290.4288 183.7397 
3355000 -4274.5914 -5184.5297 289.0794 -205.5335 
3360000 -4216.2286 -5172.357 303.7536 -50.4153 
3365000 -4249.1255 -5179.7942 295.6653 229.4254 
3370000 -4190.3674 -5157.9276 307.3854 -530.1845 
3375000 -4225.1721 -5193.5081 307.6318 -518.9772 
3380000 -4239.9527 -5189.2518 301.584 -609.9586 
3385000 -4263.1816 -5184.3875 292.659 -374.7107 
3390000 -4272.2546 -5226.1116 303.032 304.9011 
3395000 -4208.3793 -5199.1456 314.7578 -195.2484 
3400000 -4259.7675 -5205.5316 300.461 -893.2107 
3405000 -4208.2399 -5185.1028 310.3407 427.3287 
3410000 -4232.8096 -5209.8408 310.3942 206.3142 
3415000 -4310.1041 -5217.6792 288.3286 -236.4601 
3420000 -4315.2331 -5244.4486 295.2036 -963.6635 
3425000 -4215.3873 -5190.5784 309.8096 67.5757 
3430000 -4300.2861 -5231.5474 295.8535 621.4747 
3435000 -4216.0909 -5152.6974 297.5517 31.7727 
3440000 -4255.4752 -5176.3498 292.5538 88.3501 
3445000 -4232.3634 -5176.6956 300.006 -251.0596 
3450000 -4204.046 -5145.1435 298.9784 74.5454 
3455000 -4209.1748 -5143.9777 296.9787 27.2842 
3460000 -4288.6666 -5239.3785 302.0328 -33.1944 
3465000 -4227.8858 -5166.6013 298.2217 -528.6704 
3470000 -4353.423 -5262.622 288.8445 -967.5928 
3475000 -4269.6426 -5223.2728 302.9599 394.3748 
3480000 -4239.2273 -5204.6351 306.7016 -726.4054 
3485000 -4239.7154 -5176.1133 297.4854 109.6251 
3490000 -4317.1507 -5265.3074 301.2211 -575.4838 
3495000 -4257.7509 -5207.8189 301.8283 368.8047 
3500000 -4249.4317 -5197.7395 301.2691 -105.9082 
3505000 -4296.423 -5231.4191 297.0401 -210.2708 
3510000 -4312.8514 -5210.0738 285.0397 -223.2982 
3515000 -4253.6086 -5189.6297 297.3657 -115.6343 
3520000 -4251.3573 -5192.3952 298.9595 -146.1315 
3525000 -4257.3105 -5173.8193 291.1668 443.3194 
3530000 -4294.2395 -5228.1261 296.6876 -534.1362 
3535000 -4346.3518 -5237.0851 282.9781 -294.1023 
3540000 -4278.9429 -5237.8259 304.6287 50.2097 
3545000 -4310.8785 -5235.7577 293.826 -6.7748 
3550000 -4351.1005 -5269.7798 291.8563 -646.2775 
3555000 -4323.284 -5257.5341 296.803 -651.21 
3560000 -4220.8063 -5169.0438 301.2467 -274.505 
3565000 -4309.2896 -5224.7623 290.8376 -886.1629 
3570000 -4297.2578 -5276.0458 310.9524 -298.8365 
3575000 -4259.8946 -5234.5113 309.6272 -139.3958 
3580000 -4280.9463 -5205.7668 293.8074 -804.8971 
3585000 -4255.3539 -5198.6318 299.6711 48.858 
3590000 -4298.534 -5222.3696 293.4944 -400.8375 
3595000 -4278.637 -5217.3617 298.2246 -779.1663 
3600000 -4290.7333 -5184.8096 284.0402 -810.1814 
3605000 -4337.5758 -5273.3241 297.279 -570.8797 
3610000 -4312.7888 -5303.1785 314.6381 -418.7496 
3615000 -4214.3689 -5192.8869 310.8666 -590.0135 
3620000 -4212.8278 -5172.8125 304.9787 -283.9067 
3625000 -4277.6371 -5193.908 291.0912 -359.9613 
3630000 -4376.9979 -5277.2623 286.0061 -636.9104 
3635000 -4266.9886 -5194.0706 294.5258 -523.2684 
3640000 -4226.9261 -5125.1688 285.3638 -10.6492 
3645000 -4251.5368 -5248.8923 316.8511 -20.0522 
3650000 -4281.495 -5197.7247 291.0781 181.2335 
3655000 -4269.3232 -5212.0096 299.4832 -526.6478 
3660000 -4235.0698 -5175.3433 298.7166 144.252 
3665000 -4205.8515 -5169.2155 306.0523 -946.6296 
3670000 -4271.8206 -5209.8604 298.007 5.4467 
3675000 -4287.4352 -5216.7151 295.224 18.2266 
3680000 -4266.6096 -5199.4761 296.3635 -477.9868 
3685000 -4337.3197 -5267.8919 295.6346 -353.7708 
3690000 -4318.9764 -5243.9102 293.8434 220.7448 
3695000 -4280.7983 -5201.8007 292.5944 -1062.6895 
3700000 -4271.0092 -5199.5464 294.9881 99.9583 
3705000 -4247.115 -5195.0104 301.1381 -594.0387 
3710000 -4350.8039 -5263.2896 289.8887 -304.0945 
3715000 -4293.5888 -5218.1595 293.728 -974.8223 
3720000 -4233.6503 -5198.8675 306.641 -183.7637 
3725000 -4267.4739 -5225.0725 304.2207 44.2793 
3730000 -4264.5503 -5194.6581 295.4871 -404.9801 
3735000 -4296.4828 -5238.3156 299.212 -566.0487 
3740000 -4318.6699 -5213.0663 284.1419 -893.2678 
3745000 -4177.7228 -5135.7603 304.3601 -623.9419 
3750000 -4271.5421 -5228.4882 304.0134 -590.138 
3755000 -4241.9867 -5199.9396 304.3332 -631.4253 
3760000 -4303.879 -5233.3633 295.289 -110.4172 
3765000 -4316.461 -5256.4455 298.6248 -711.1245 
3770000 -4297.0256 -5240.671 299.7878 -35.542 
3775000 -4238.2056 -5171.3462 296.4506 -235.9759 
3780000 -4326.7428 -5251.9486 293.9298 -1010.3526 
3785000 -4193.7977 -5179.7152 313.2173 -1207.5568 
3790000 -4306.7312 -5206.9831 286.0021 -150.2067 
3795000 -4314.8264 -5231.4242 291.1951 -49.8576 
3800000 -4235.168 -5216.3408 311.71 149.5776 
3805000 -4189.9524 -5166.1293 310.1228 -348.4266 
3810000 -4227.4534 -5168.5657 298.9831 -167.3935 
3815000 -4206.8439 -5168.9559 305.6545 -270.6093 
3820000 -4294.0884 -5199.045 287.4968 72.7012 
3825000 -4212.2139 -5190.5106 310.7963 -591.7559 
3830000 -4235.5352 -5183.8554 301.273 -325.3149 
3835000 -4240.3718 -5178.1855 297.9352 -503.7821 
3840000 -4265.4279 -5196.2561 295.7159 -91.136 
3845000 -4239.9302 -5184.8242 300.1845 -466.7213 
3850000 -4212.1142 -5204.2292 315.1862 -151.5657 
3855000 -4267.1501 -5201.289 296.7677 -828.1714 
3860000 -4296.0746 -5202.3648 287.9204 2.763 
3865000 -4241.9192 -5179.7209 297.9314 -656.161 
3870000 -4270.6404 -5213.5157 299.5432 -180.3188 
3875000 -4253.1334 -5162.2906 288.8313 -180.1268 
3880000 -4234.2179 -5186.1237 302.4121 -420.1634 
3885000 -4287.8553 -5224.0656 297.4258 -560.6851 
3890000 -4229.0645 -5163.8812 296.9831 -693.4049 
3895000 -4186.9985 -5153.6121 307.0847 -1037.0985 
3900000 -4259.6024 -5199.6871 298.6566 -272.8933 
3905000 -4311.8982 -5227.6607 290.9297 -476.3106 
3910000 -4294.9722 -5230.9952 297.3663 -285.1918 
3915000 -4353.5865 -5229.1411 278.156 -445.2109 
3920000 -4214.8587 -5195.8308 311.6462 -925.5552 
3925000 -4266.5842 -5203.0951 297.5213 -0.2765 
3930000 -4272.2859 -5234.2676 305.6132 -434.0232 
3935000 -4266.0738 -5205.2215 298.359 -22.5632 
3940000 -4203.746 -5175.3347 308.6652 -363.3083 
3945000 -4309.7704 -5263.4855 302.9869 -409.0299 
3950000 -4286.7414 -5229.6709 299.5604 -618.9753 
3955000 -4227.9585 -5160.3208 296.2033 -343.6786 
3960000 -4257.0008 -5193.098 297.3899 -121.0531 
3965000 -4312.2647 -5249.6827 297.8095 -467.3163 
3970000 -4253.0125 -5229.4327 310.2001 -772.9505 
3975000 -4253.4873 -5216.4957 305.9393 -498.0563 
3980000 -4394.5223 -5296.9562 286.6953 -1084.498 
3985000 -4270.6767 -5203.0537 296.208 141.2299 
3990000 -4256.4114 -5207.1536 302.0425 -28.9467 
3995000 -4340.3342 -5284.8213 300.0553 -177.8469 
4000000 -4261.1941 -5205.4706 299.9884 -558.3615 
4005000 -4262.3384 -5208.9863 300.7417 6.4763 
4010000 -4246.6956 -5201.4278 303.3101 -184.467 
4015000 -4307.4903 -5222.4501 290.6747 128.45 
4020000 -4280.724 -5197.9079 291.3813 -531.5778 
4025000 -4212.3409 -5181.5552 307.9109 237.6001 
4030000 -4195.7169 -5141.2638 300.3919 329.9075 
4035000 -4305.7524 -5246.86 298.9816 152.3594 
4040000 -4218.9501 -5165.189 300.6118 176.6965 
4045000 -4231.6989 -5193.7905 305.648 -222.516 
4050000 -4199.992 -5153.7495 303.0004 -60.2376 
4055000 -4293.7862 -5243.2406 301.6333 -648.3333 
4060000 -4288.9662 -5212.2391 293.3157 -239.2583 
4065000 -4235.7938 -5182.0337 300.6121 -305.3231 
4070000 -4299.1337 -5201.4419 286.6554 -184.3841 
4075000 -4207.6262 -5153.0046 300.3384 -318.456 
4080000 -4287.3231 -5265.6249 310.7979 -848.5145 
4085000 -4254.8587 -5218.2028 306.046 16.4573 
4090000 -4303.2057 -5236.1588 296.391 -380.4924 
4095000 -4301.2497 -5190.1581 282.3984 -518.4895 
4100000 -4288.2125 -5221.223 296.4092 -616.8246 
4105000 -4264.3212 -5213.5166 301.551 -610.4748 
4110000 -4299.7938 -5211.4827 289.6355 -849.6744 
4115000 -4234.9679 -5181.2856 300.6368 -79.0802 
4120000 -4251.3672 -5192.6065 299.0235 -470.3604 
4125000 -4207.1194 -5181.8869 309.6751 27.3994 
4130000 -4220.8385 -5172.3221 302.278 -385.6212 
4135000 -4336.2002 -5245.9486 289.0191 -198.0709 
4140000 -4280.8268 -5217.5128 297.5769 -748.4778 
4145000 -4163.6952 -5130.3098 307.085 -96.6089 
4150000 -4266.3442 -5224.859 304.5117 -867.3886 
4155000 -4280.389 -5209.6385 295.2144 -360.1343 
4160000 -4284.0496 -5249.7394 306.7912 -478.8416 
4165000 -4190.0015 -5155.2825 306.6613 60.6463 
4170000 -4289.8164 -5189.4535 285.8068 -45.4353 
4175000 -4295.7301 -5219.5448 293.4878 38.1506 
4180000 -4269.9375 -5215.5333 300.4075 -567.8731 
4185000 -4368.1376 -5263.7807 284.538 -177.3719 
4190000 -4256.9937 -5228.2491 308.5593 -323.6104 
4195000 -4237.1874 -5213.4789 310.1592 -319.8274 
4200000 -4257.4264 -5212.0179 303.2653 -597.3846 
4205000 -4324.4275 -5247.4383 293.2324 -159.2352 
4210000 -4194.9201 -5180.7499 313.1895 -8.1584 
4215000 -4249.1636 -5191.2444 299.2908 -484.2613 
4220000 -4196.0118 -5171.063 309.7652 -300.0048 
4225000 -4346.5294 -5212.3905 275.0765 -1018.3955 
4230000 -4212.9406 -5197.0566 312.645 77.976 
4235000 -4286.0586 -5247.6154 305.4782 646.9666 
4240000 -4237.1012 -5210.2405 309.1578 -317.5493 
4245000 -4296.4486 -5236.1618 298.5386 -1006.5448 
4250000 -4293.4729 -5209.8881 291.137 -292.9792 
4255000 -4267.2346 -5186.1468 291.9304 -428.27 
4260000 -4327.9935 -5268.8469 298.9009 -299.1741 
4265000 -4279.2163 -5197.0021 291.5725 -678.4881 
4270000 -4210.4589 -5139.1667 295.0423 -414.7068 
4275000 -4241.8758 -5166.0218 293.5931 -94.2499 
4280000 -4225.9241 -5165.1923 298.3973 -38.5532 
4285000 -4273.9363 -5201.0943 294.55 -500.2935 
4290000 -4284.6753 -5194.044 288.8984 408.5317 
4295000 -4259.4127 -5199.1415 298.5436 -323.0302 
4300000 -4300.2161 -5199.1662 285.5886 -482.1325 
4305000 -4219.2742 -5183.9202 306.4596 34.9329 
4310000 -4267.6802 -5237.8486 308.214 -902.2951 
4315000 -4246.6623 -5181.149 296.8782 -816.0398 
4320000 -4207.9282 -5164.9484 304.0369 357.9491 
4325000 -4316.0828 -5225.5909 288.9428 507.4442 
4330000 -4188.7353 -5170.9191 312.0312 -722.3133 
4335000 -4313.0431 -5231.4495 291.7696 -495.8232 
4340000 -4285.5398 -5224.765 298.3836 -583.0254 
4345000 -4131.7242 -5129.8364 317.0915 220.8691 
4350000 -4252.4305 -5203.7018 302.2106 -670.5236 
4355000 -4307.824 -5275.4156 307.3954 -513.134 
4360000 -4228.1611 -5125.1624 284.9695 101.395 
4365000 -4215.3009 -5160.6904 300.3419 229.538 
4370000 -4269.394 -5208.6076 298.3799 -976.7021 
4375000 -4242.4004 -5175.6485 296.4847 -608.8309 
4380000 -4221.2527 -5189.273 307.5316 302.1049 
4385000 -4225.0083 -5182.5475 304.2018 -647.4544 
4390000 -4322.7443 -5233.1251 289.22 -171.6088 
4395000 -4283.5475 -5218.7304 297.0994 168.9975 
4400000 -4246.6305 -5180.0452 296.5376 -109.581 
4405000 -4254.5084 -5194.4898 298.6238 333.2684 
4410000 -4225.0469 -5176.698 302.3312 -703.0441 
4415000 -4296.2871 -5216.5957 292.374 128.1696 
4420000 -4312.8587 -5213.7141 286.1938 -375.1019 
4425000 -4256.9832 -5185.3277 294.9269 68.3049 
4430000 -4196.7158 -5157.0589 305.0926 -61.617 
4435000 -4238.0115 -5241.1973 318.7033 1.1462 
4440000 -4303.6987 -5214.9767 289.505 -497.1536 
4445000 -4290.1916 -5231.98 299.1979 -572.6558 
4450000 -4316.9751 -5235.7677 291.8923 -421.4904 
4455000 -4354.8625 -5267.953 290.0808 -748.2994 
4460000 -4354.7005 -5280.3589 294.0735 -307.8703 
4465000 -4288.6291 -5234.9863 300.6494 85.7002 
4470000 -4259.5964 -5221.7929 305.6814 -33.1542 
4475000 -4303.9637 -5190.0318 281.496 -319.1832 
4480000 -4237.4197 -5163.7696 294.2932 -293.6296 
4485000 -4305.3025 -5210.6537 287.6221 -666.1078 
4490000 -4247.5244 -5211.9419 306.387 -75.9108 
4495000 -4274.196 -5235.0477 305.2541 -814.4247 
4500000 -4254.3013 -5213.704 304.7938 -7.8947 
4505000 -4317.2808 -5262.079 300.1541 67.2067 
4510000 -4278.0053 -5225.3167 300.9525 71.8607 
4515000 -4278.9937 -5220.0732 298.9727 -679.8696 
4520000 -4348.6917 -5246.1301 285.1083 -375.3019 
4525000 -4267.108 -5234.9348 307.4701 227.2319 
4530000 -4297.3946 -5230.6886 296.4993 -343.458 
4535000 -4327.2092 -5234.476 288.2307 68.8914 
4540000 -4152.983 -5141.8337 314.1492 -619.9594 
4545000 -4327.5165 -5272.7202 300.2829 -367.9749 
4550000 -4245.3055 -5200.2486 303.377 -149.2887 
4555000 -4262.9563 -5224.7446 305.5517 -425.4477 
4560000 -4254.7925 -5199.6817 300.183 102.0056 
4565000 -4272.2317 -5186.7578 290.5369 -232.1643 
4570000 -4219.9795 -5154.6144 296.9253 -184.2404 
4575000 -4229.1873 -5170.5817 299.0727 -255.788 
4580000 -4320.0235 -5266.7733 300.7741 -860.0042 
4585000 -4273.4933 -5229.1911 303.6168 -216.143 
4590000 -4264.7941 -5223.7597 304.6549 189.2067 
4595000 -4254.1017 -5217.4359 306.0428 -461.1931 
4600000 -4227.0435 -5222.3584 316.2028 -795.1726 
